ANO_ADESAO;COD_ESC;CODSIT;DEPADM;NOMEDEP;CODREG;CHAVE;CDREDE;COD_DIR;DE;DRE;CODDIST;DISTR;CODMUN;MUN;TIPOESC;DESCRICAO_TIPO_ESCOLA;COD_UNID_ADM;CODESCMEC;CODESC;NOMESC;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ZONA;DESCRICAO_ZONA;DS_LONGITUDE;DS_LATITUDE;CARGA_HORARIA
2017;20011;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;43053;35020011;20011;BRASIL;LARGO JOSE BONIFACIO;150;LARGO;CENTRO;13480;158;19;34418547;34517191;E020011A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4034805297852;-22,5606803894043;9 HORAS
2023;909524;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;77203;35909524;909524;CAROLINA ARRUDA VASCONCELLOS PROFESSORA;ARLINDA ABREU RIBEIRO;1300;AVENIDA;PARQUE HIPOLITO;13486;572;19;34516499;34518500;E909524A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3733043670654;-22,5721008290939;9 HORAS
2022;20229;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;43063;35020229;20229;CASTELLO BRANCO;PIAUI;472;RUA;VILA SAO CRISTOVAO;13480;406;19;34411464;34515977;E020229A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4022598266602;-22,5727596282959;9 HORAS
2013;20163;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;43052;35020163;20163;GABRIEL POZZI PROFESSOR;MELVIN JONES;330;RUA;VILA PIZA;13486;161;19;34415017;34519788;E020163A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3839988708496;-22,5590991973877;9 HORAS
2021;49517;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;62464;35049517;49517;IDILIO JOSE SOARES DOM;CARLOS RUFFO;234;RUA;JARDIM VISTA ALEGRE;13487;048;19;34413598;34514622;E049517A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3727111816406;-22,5793800354004;9 HORAS
2014;47302;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;60862;35047302;47302;JOSE FERRAZ SAMPAIO PENTEADO PROFESSOR;NELSON FERRAZ DA SILVA;181;RUA;JARDIM NOVO HORIZONTE;13487;290;19;34510221;34511244;E047302A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3735504150391;-22,5899391174316;9 HORAS
2014;36109;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;46418;35036109;36109;JOSE MARCILIANO DA COSTA JUNIOR PROFESSOR;VEREADOR SAMUEL BERTO;1280;RUA;JARDIM NOVA SUICA;13486;034;19;34519155;;E036109A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3874015808105;-22,5706691741943;9 HORAS
2023;917837;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;1601;35917837;917837;LEONTINA SILVA BUSCH PROFESSORA;GUIDO JOSE BELLON;371;RUA;PARQUE RESIDENCIAL ABILIO PEDRO;13483;332;19;34510373;;E917837A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,446418762207;-22,5534896850586;9 HORAS
2022;45822;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;58734;35045822;45822;MARIA DE SANTO INOCENCIO LIMA IRMA;ANTONIO JORGE LOUREIRO;303;RUA;JARDIM OURO VERDE;13482;052;19;34514644;994318421;E045822A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,418399810791;-22,5849990844727;7 HORAS
2022;914915;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;82477;35914915;914915;MARIA GERTRUDES CARDOSO REBELLO IRMA;JOAO LOPES;80;II ETAPA;PARQUE NOSSA SENHORA DAS DORES;13483;083;19;34510789;34516755;E914915A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4512710571289;-22,5676403045654;9 HORAS
2022;20148;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;43058;35020148;20148;RUTH RAMOS CAPPI PROFESSORA;VEREADOR SAMUEL BERTO;1915;RUA;JARDIM SAO PEDRO;13486;054;19;34415441;34516440;E020148A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3865699768066;-22,576789855957;9 HORAS
2021;45810;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;269;LIMEIRA;417;LIMEIRA;8;EE;58735;35045810;45810;WILLIAM SILVA PROFESSOR;DARIO ROLAND;234;RUA;PARQUE NOVO MUNDO;13481;385;19;34415147;34514300;E045810A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3991012573242;-22,5981006622314;7 HORAS
2013;21556;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43168;35021556;21556;CAROLINA AUGUSTA SERAPHIM PROFESSORA;CINCO B;1191;RUA;VILA INDAIA;13506;734;19;35232467;35234308;E021556A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5550498962402;-22,4001693725586;9 HORAS
2023;909567;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;77210;35909567;909567;HELOISA LEMENHE MARASCA PROFESSORA;14 A;181;RUA;VILA INDAIA;13506;747;19;35233235;35236175;E909567A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5499992370605;-22,3967990875244;9 HORAS
2021;21702;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43172;35021702;21702;JOAO BATISTA LEME PROFESSOR;BRASIL;182;AVENIDA;VILA ALEMA;13505;151;19;35233014;35323637;E021702A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5594291687012;-22,3932094573975;9 HORAS
2021;21611;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43173;35021611;21611;JOAQUIM RIBEIRO;SEIS;437;RUA;CENTRO;13500;050;19;35231117;35242097;E021611A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5608901977539;-22,4163799285889;9 HORAS
2022;21573;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43165;35021573;21573;JOAQUIM SALLES CORONEL;SETE;793;RUA;CENTRO;13500;143;19;35235195;35243301;E021573A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5628890991211;-22,4133491516113;9 HORAS
2014;21696;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43163;35021696;21696;MARCIANO DE TOLEDO PIZA PROFESSOR;NAVARRO DE ANDRADE;139;AVENIDA;CIDADE NOVA;13506;820;19;35231960;35242226;E021696A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5542984008789;-22,4115009307861;9 HORAS
2025;21726;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43171;35021726;21726;MICHEL ANTONIO ALEM PROFESSOR;TREZE;1858;AVENIDA;CONSOLACAO;13503;400;19;35235209;999993171;E021726A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5717544555664;-22,4194793701172;9 HORAS
2021;41661;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;57232;35041661;41661;NELSON STROILI PROFESSOR;M 22;951;RUA;JARDIM IPANEMA;13505;315;19;35232744;35250218;E041661A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5757598876953;-22,378870010376;9 HORAS
2013;21748;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;43177;35021748;21748;RAUL FERNANDES CHANCELER;DOIS;2877;RUA;VILA OPERARIA;13504;090;19;35235418;35242324;E021748A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,5648307800293;-22,3948192596436;9 HORAS
2021;905586;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;439;RIO CLARO;587;RIO CLARO;8;EE;70780;35905586;905586;ROBERTO GARCIA LOSZ PROFESSOR;92 BV;SN;AVENIDA;JARDIM BOA VISTA;13504;687;19;35233919;35243902;E905586A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,591739654541;-22,3802108764648;9 HORAS
2021;4065;1;1;ESTADUAL - SE;2;20408;20408;53;LIMEIRA;LIMEIRA;467;SANTA GERTRUDES;615;SANTA GERTRUDES;8;EE;98517;35004065;4065;MARIA CARMEN CODO JACOMINI;PREFEITO CORONEL LIBERTARIO PALUMBO;540;;PARQUE DOS JEQUITIBAS;13512;198;19;35455287;;E004065A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,538631439209;-22,4440307617188;9 HORAS
2022;26311;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;89;CAFELANDIA;237;CAFELANDIA;8;EE;43802;35026311;26311;AFONSO PENA PRESIDENTE;DOUTOR ARNALDO FERREIRA LIMA;298;;PENA;16503;006;14;35541257;35541865;E026311A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,6074104309082;-21,8042297363281;9 HORAS
2022;26335;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;89;CAFELANDIA;237;CAFELANDIA;8;EE;43805;35026335;26335;VALDOMIRO SILVEIRA;AFONSO PENA;S/N;;PENA;16503;039;14;35541564;35542013;E026335A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,6100196838379;-21,8006992340088;7 HORAS
2023;26384;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;170;GETULINA;318;GETULINA;8;EE;43812;35026384;26384;ALFREDO MARCONDES CABRAL CEL;BARAO DO RIO BRANCO;233;PRACA;CENTRO;16450;000;14;35521305;35521804;E026384A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9276809692383;-21,8003807067871;9 HORAS
2024;26372;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;170;GETULINA;318;GETULINA;8;EE;43810;35026372;26372;ROSA SALLES LEITE PENTEADO PROFA;BERNARDINO DE CAMPOS;SN;PRACA;CENTRO;16450;000;14;35521343;35522882;E026372A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,931209564209;-21,7989196777344;9 HORAS
2022;26360;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;698;MACUCOS;318;GETULINA;8;EE;43809;35026360;26360;JOSE PIMENTA DE PADUA;SANTA MARIA;350;AVENIDA;MACUCOS;16459;008;14;35522550;35522555;E026360A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,108959197998;-21,7460823059082;9 HORAS
2014;479329;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;172;GUAICARA;320;GUAICARA;8;EE;96005;35479329;479329;JARDIM DOM BOSCO;JOSE SAMPAIO;205;;SAUDE;16434;520;14;35471129;;E479329A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7827491760254;-21,636890411377;9 HORAS
2022;26396;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;173;GUAIMBE;321;GUAIMBE;8;EE;43814;35026396;26396;JOSE BELMIRO DA ROCHA;REGENTE FEIJO;333;;CENTRO;16480;025;14;35531188;35531400;E026396A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,8965148925781;-21,9094753265381;7 HORAS
2022;26402;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;181;GUARANTA;329;GUARANTA;8;EE;43815;35026402;26402;JOSE EGEA PROF;GUIDO DAL COL;554;;CENTRO;16570;080;14;35861126;35861245;E026402A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,5897598266602;-21,8936595916748;9 HORAS
2022;26189;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;43790;35026189;26189;21 DE ABRIL;RIO BRANCO;1134;RUA;CENTRO;16400;086;14;35221511;35223421;E026189A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7575988769531;-21,6784992218018;9 HORAS
2015;903589;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;69028;35903589;903589;DECIA LOURDES MACHADO DOS SANTOS PROFA;FLOSCULO FRANCO DO AMARAL;260;RUA;NUCLEO HABITACIONAL MONSENHOR PASETTO;16403;315;14;35222836;;E903589A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7487716674805;-21,6920852661133;9 HORAS
2025;26448;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;43788;35026448;26448;DORIVAL CALAZANS LUZ PROF;JOAO RAMALHO;73;;VILA IRMAOS ANDRADE;16400;720;14;35222342;;E026448A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7551002502441;-21,663890838623;9 HORAS
2025;919135;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;10694;35919135;919135;EDUARDO REBOUCAS DE CARVALHO PADRE;ANTONIO FERRER PLATERO;550;RUA;PARQUE ALTO DA  BOA  VISTA;16402;146;14;35232942;;E919135A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7363815307617;-21,6749401092529;9 HORAS
2022;26116;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;43800;35026116;26116;FERNANDO COSTA;NOVE DE JULHO;1276;RUA;CENTRO;16400;111;14;35221266;35224037;E026116A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7605;-21,674;9 HORAS
2022;26165;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;43789;35026165;26165;GENOVEVA JUNQUEIRA DONA;NILO NORONHA;306;AVENIDA;VILA CLELIA;16401;340;14;35221744;35222035;E026165A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7442207336426;-21,6698608398438;9 HORAS
2022;906979;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;71712;35906979;906979;JOAO PEDRO DE CARVALHO NETO;DR LAURO CLETO;221;RUA;JARDIM UNIAO;16400;835;14;35226654;35232526;E906979A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7523307800293;-21,6536960601807;9 HORAS
2022;26086;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;43793;35026086;26086;MINERVINA SANT ANNA CARNEIRO PROFA;PAULO APARECIDO GIRALDI;1519;RUA;JUNQUEIRA;16403;139;14;35221711;35221933;E026086A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7445983886719;-21,683500289917;9 HORAS
2022;47557;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;60836;35047557;47557;OCTACILIO DE OLIVEIRA PADRE;PROFESSOR ANTONIO SEABRA;825;RUA;VILA SANTA TEREZINHA;16406;015;14;35223783;;E047557A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7714996337891;-21,657600402832;9 HORAS
2022;909312;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;271;LINS;419;LINS;8;EE;77176;35909312;909312;WALTER CARDOSO GALATI PROF;JOAQUIM FRANCISCO VALENTE;633;RUA;JARDIM TANGARA;16402;300;14;35233003;;E909312A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,73291015625;-21,6791000366211;9 HORAS
2022;26219;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;401;PONGAI;549;PONGAI;8;EE;43824;35026219;26219;ELZIRA GARBINO PAGANI PROFA;JOSE CANDIDO CARNEIRO;375;LARGO;CENTRO;16660;033;14;35811113;35811129;E026219A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,3572616577148;-21,7337493896484;9 HORAS
2022;911616;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;416;PROMISSAO;564;PROMISSAO;36;ÁREA DE ASSENTAMENTO;80457;35911616;911616;COMUNIDADE NOSSA SENHORA APARECIDA;BR 153;SN;KM 140;FAZENDA REUNIDAS;16370;000;14;35428301;35428302;E911616A@EDUCACAO.SP.GOV.BR;2;RURAL;-49,7914581298828;-21,33078956604;9 HORAS
2022;26098;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;416;PROMISSAO;564;PROMISSAO;8;EE;43825;35026098;26098;JOAO FRANCISCO COELHO CEL;RODRIGO MONTEIRO;92;RUA;CENTRO;16370;000;14;35412034;;E026098A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,8575286865234;-21,533670425415;9 HORAS
2022;431597;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;416;PROMISSAO;564;PROMISSAO;8;EE;93003;35431597;431597;MOACYR MIRANDA PINTO PROFESSOR DOUTOR;LYDIO RODRIGUES PORTELLA;SN;RUA;JARDIM BELA VISTA;16370;000;14;35415849;;E431597A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,8525009155273;-21,5251007080078;9 HORAS
2020;26104;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;416;PROMISSAO;564;PROMISSAO;8;EE;43828;35026104;26104;ORLANDO DONDA PROF;RIO GRANDE;1294;RUA;CENTRO;16370;000;14;35410110;35411235;E026104A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,8540992736816;-21,5435009002686;9 HORAS
2022;26463;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;416;PROMISSAO;564;PROMISSAO;8;EE;43827;35026463;26463;SILVIO DE ALMEIDA PROF;ALONSO DE ANDRADE;11;RUA;NOSSO TETO;16370;000;14;35410755;35411222;E026463A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,84716796875;-21,542121887207;9 HORAS
2023;26207;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;446;SABINO;594;SABINO;8;EE;43831;35026207;26207;JOAO CANDIDO FERNANDES FILHO PROF;AVENIDA PADRE ANCHIETA;1155;;CENTRO;16440;043;14;35461110;35461289;E026207A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,574333190918;-21,4584655761719;7 HORAS
2021;26190;1;1;ESTADUAL - SE;2;20604;20604;54;LINS;LINS;558;URU;706;URU;8;EE;43832;35026190;26190;PASCHOAL FLAMINO;ALTINO NEGRISOLI;235;RUA;CENTRO;16650;007;14;35821150;;E026190A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,2817306518555;-21,785530090332;9 HORAS
2022;33522;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;637;FERNAO;786;FERNAO;8;EE;44859;35033522;33522;EDUARDO DE SOUZA PORTO CEL;JOSE BONIFACIO;240;;CENTRO;17460;013;14;32731006;32731017;E033522A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,5193901062012;-22,357889175415;9 HORAS
2022;33534;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;166;GALIA;314;GALIA;8;EE;44860;35033534;33534;GRACIEMA BAGANHA RIBEIRO;DONA AYDA BAGANHA FERREIRA;1086;;SANTA TEREZINHA;17450;072;14;32741136;32741196;E033534A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,5489807128906;-22,2949695587158;9 HORAS
2015;33424;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;167;GARCA;315;GARCA;8;EE;44875;35033424;33424;NELY CARBONIERI DE ANDRADE PROFA;ARMANDO SALES DE OLIVEIRA;1120;;FERRAROPOLIS;17400;100;14;34062177;34063146;E033424A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,6637001037598;-22,2060394287109;9 HORAS
2022;33443;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;697;JAFA;315;GARCA;8;EE;44873;35033443;33443;NORMA MONICO TRUZZI PROFA;BRASIL;455;;CENTRO  JAFA;17409;018;14;34061405;34711469;E033443A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7298011779785;-22,214469909668;9 HORAS
2025;33467;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;278;LUPERCIO;426;LUPERCIO;8;EE;44885;35033467;33467;ANTONIO DAUN;PEDRO PORFIRIO FRANCO;167;;CENTRO SANTA TEREZINHA;17429;004;14;34741200;;E033467A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,7619132995605;-22,3828983306885;9 HORAS
2022;33820;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44898;35033820;33820;ABEL AUGUSTO FRAGATA;AIMORES;72;RUA;SENADOR SALGADO FILHO;17502;276;14;34226525;34332341;E033820A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9606704711914;-22,2232494354248;9 HORAS
2013;33728;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44905;35033728;33728;AMILCARE MATTEI PROF;EDUARDO GOMES BRIGADEIRO;265;AVENIDA;JARDIM MARIA IZABEL;17515;430;14;34136127;34333518;E033728A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9370994567871;-22,2105808258057;9 HORAS
2022;33741;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44901;35033741;33741;ANTONIO GOMES DE OLIVEIRA PROF;NICOLINO ROSELLI;75;RUA;PAULISTA;17506;060;14;34133126;34335024;E033741A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9594993591309;-22,2080001831055;9 HORAS
2022;33662;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44916;35033662;33662;BENTO DE ABREU SAMPAIO VIDAL;CINCINATINA;252;RUA;JARDIM MARIA IZABEL;17515;450;14;34132606;34331257;E033662A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9344902038574;-22,210750579834;9 HORAS
2021;33753;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44899;35033753;33753;BICUDO MONSENHOR;RIO BRANCO;803;AVENIDA;ALTO CAFEZAL;17502;000;14;34134738;34335163;E033753A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9555015563965;-22,2231006622314;9 HORAS
2022;923000;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;22412;35923000;923000;EDSON VIANEI ALVES PROF;GONCALVES LEDO;1475;;PALMITAL;17511;402;14;34252164;34253534;E923000A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,956169128418;-22,1838893890381;9 HORAS
2014;446920;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;94512;35446920;446920;EMICO MATSUMOTO GEOGRAFA;ANGELINA BALCO DA SILVA;319;RUA;NUCLEO HABITACIONAL NOVA MARILIA;17522;580;14;34171316;34177577;E446920A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9267082214355;-22,2535190582275;9 HORAS
2014;33674;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44900;35033674;33674;GABRIEL MONTEIRO DA SILVA;ANTONIO SANTO;981;AVENIDA;ALTO CAFEZAL;17504;020;14;34133732;34331762;E033674A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9543991088867;-22,2159996032715;9 HORAS
2023;33716;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44904;35033716;33716;GERALDO ZANCOPE PROF;AMERICA;115;RUA;PALMITAL;17510;415;14;34331776;34336708;E033716A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9561195373535;-22,1965408325195;9 HORAS
2014;462688;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;95207;35462688;462688;JARDIM SANTA ANTONIETA;LEONOR MAZALLI;11;RUA;JARDIM SANTA ANTONIETA;17512;420;14;34253154;;E462688A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9592018127441;-22,1466999053955;9 HORAS
2021;33704;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44903;35033704;33704;LOURENCO DE ALMEIDA SENNE DR;PIO XII;397;RUA;POLON;17507;070;14;34332997;34338690;E033704A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9624710083008;-22,1955299377441;9 HORAS
2022;36250;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;46465;35036250;36250;MARIA STELLA DE CERQUEIRA CESAR PROFA;GASPAR DE LEMOS;674;RUA;PALMITAL;17510;409;14;34131038;34336553;E036250A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9543113708496;-22,1911602020264;9 HORAS
2020;917990;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;1617;35917990;917990;NASIB CURY;JOAO CORREA DE CARVALHO;280;RUA;JARDIM TEOTONIO VILELA;17523;823;14;34173100;34174692;E917990A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9436683654785;-22,250129699707;9 HORAS
2020;47843;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;60963;35047843;47843;SYLVIA RIBEIRO DE CARVALHO PROFA;NAIR ROSILIO GUTIERREZ;345;RUA;NUCLEO HABITACIONAL NOVA MARILIA;17523;150;14;34173280;34174931;E047843A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9294013977051;-22,2572002410889;9 HORAS
2015;33765;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;44918;35033765;33765;WALDEMAR MONIZ DA ROCHA BARROS DR;HENRIQUE DIAS;854;RUA;FRANCISCO DE ABREU FERNANDES;17509;300;14;34131724;;E033765A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,9489593505859;-22,2033195495605;9 HORAS
2021;43679;1;1;ESTADUAL - SE;2;21003;21003;55;MARILIA;MARILIA;290;MARILIA;438;MARILIA;8;EE;57640;35043679;43679;WANDA HELENA TOPPAN NOGUEIRA PROFA;JOAO PAULO DA CUNHA PADILHA;S/N;;PARQUE CECAP AEROPORTO;17514;490;14;34134199;34332281;E043679A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,928840637207;-22,1886806488037;9 HORAS
