ANO_ADESAO;COD_ESC;CODSIT;DEPADM;NOMEDEP;CODREG;CHAVE;CDREDE;COD_DIR;DE;DRE;CODDIST;DISTR;CODMUN;MUN;TIPOESC;DESCRICAO_TIPO_ESCOLA;COD_UNID_ADM;CODESCMEC;CODESC;NOMESC;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ZONA;DESCRICAO_ZONA;DS_LONGITUDE;DS_LATITUDE;CARGA_HORARIA
2014;13785;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;41740;35013785;13785;CARLOS PORTO CORONEL;LEITAO;88;RUA;CENTRO;12327;20;12;39517998;NULL;E013785A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,97230148;-23,30699921;9 HORAS
2021;903164;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;69120;35903164;903164;CELISA MERCADANTE FARIA PROFA;JACINTO PIMENTEL;70;RUA;CIDADE NOVA JACAREI;12325;170;12;39563542;39651982;E903164A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,01760101;-23,30669975;7 HORAS
2022;13812;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;41746;35013812;13812;DOROTHOVEO GASPAR VIANNA PROF;PAULO DE OLIVEIRA BRANCO EXPEDICIONARIO;130;RUA;JARDIM DAS INDUSTRIAS;12306;20;12;39515532;NULL;E013812A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,95080185;-23,29299927;7 HORAS
2021;13687;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;41747;35013687;13687;FRANCISCO GOMES DA SILVA PRADO DR;BARAO DE JACAREI;910;RUA;CENTRO;12308;1;12;39537289;39621172;E013687A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,95830154;-23,30240059;9 HORAS
2022;925901;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;27030;35925901;925901;HELIA DIVINO DE SOUZA PROFA;NILO DAVID;55;AVENIDA;PARQUE IMPERIAL;12329;37;12;39566424;39566580;E925901A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,01924896;-23,31570053;7 HORAS
2020;13705;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;41742;35013705;13705;HERMINIA SILVA DE MESQUITA PROFA;JOSE BENEDITO DUARTE;59;RUA;PARQUE ITAMARATI;12307;200;12;39514976;39539483;E013705A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,95679855;-23,29190063;7 HORAS
2021;13821;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;41743;35013821;13821;JOAO FELICIANO;ALFREDO RAMOS;40;RUA;CENTRO;12308;420;12;39514751;39527637;E013821A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,9612999;-23,30509949;9 HORAS
2022;49232;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;62518;35049232;49232;JOAO VICTOR LAMANNA DR;CLARA FOGACA DE ALMEIDA;SN;RUA;CIDADE JARDIM;12320;560;12;39517828;39612065;E049232A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,98273849;-23,31792068;7 HORAS
2021;924581;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;24974;35924581;924581;JOSE SIMPLICIO PROF;MUNICIPAL FRANCISCO EUGENIO BICUDO;61;ESTRADA;JARDIM COLINAS;12319;10;12;39536112;39536412;E924581A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,96640015;-23,32069969;7 HORAS
2019;924912;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;25362;35924912;924912;MARIA DE LOURDES VILELA PROFA;DR? THALITA MONIQUE TOLEDO SOARES DE MORAIS;161;CDHU;BANDEIRA BRANCA II;12323;362;12;39613990;39613999;E924912A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,00098038;-23,33612061;9 HORAS
2021;45433;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;59144;35045433;45433;MARIA HELENA DENIS FIGUEIREDO PROFA;DARCY DE OLIVEIRA REIS;530;AVENIDA;BELA VISTA;12309;70;12;39517017;NULL;E045433A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,96120071;-23,31399918;7 HORAS
2021;39639;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;56452;35039639;39639;OLIVIA DO AMARAL SANTOS CANETTIERI PROFA;ROSA MONTEIRO LINO;507;RUA;PARQUE MEIA LUA;12335;110;12;39514555;39539481;E039639A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,96300125;-23,2614994;9 HORAS
2020;924295;1;1;ESTADUAL - SE;2;20207;20207;48;JACAREI;JACAREI;244;JACAREI;392;JACAREI;8;EE;24260;35924295;924295;SILVIO JOSE SECCO PROF;JUNQUEIRA FREIRE;60;RUA;JARDIM SANTA MARINA;12312;540;12;39521792;39529663;E924295A@EDUCACAO.SP.GOV.BR;1;URBANA;-45,92760086;-23,29590034;7 HORAS
2021;910387;1;1;ESTADUAL - SE;1;20207;20207;48;JACAREI;JACAREI;468;SANTA ISABEL;616;SANTA ISABEL;8;EE;77258;35910387;910387;FERNANDO ALUISO CORREA PROF;JOAO ANTONIO MINEIRO;67;RUA;JARDIM NOVO EDEN;7500;0;11;46562772;46574933;E910387A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,22967148;-23,33893967;7 HORAS
2021;6543;1;1;ESTADUAL - SE;1;20207;20207;48;JACAREI;JACAREI;468;SANTA ISABEL;616;SANTA ISABEL;8;EE;45683;35006543;6543;LAURENTINA LORENA CORREA DA SILVA PROFA;VEREADOR DOUTOR ROBERTO RODRIGUES DE OLIVEIRA;SN;NULL;CRUZEIRO;7500;0;11;46562737;46573431;E006543A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,2199173;-23,31345749;7 HORAS
2022;901878;1;1;ESTADUAL - SE;1;20207;20207;48;JACAREI;JACAREI;468;SANTA ISABEL;616;SANTA ISABEL;8;EE;64051;35901878;901878;MARIA DAS GRACAS SALES DE OLIVEIRA PROFA;PREFEITO JOSE BASILIO ALVARENGA;848;RUA;JARDIM MONTE SERRAT;7500;0;11;46561879;46563912;E901878A@EDUCACAO.SP.GOV.BR;1;URBANA;-46,23096085;-23,31064034;7 HORAS
2020;28435;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;27;APARECIDA D OESTE;175;APARECIDA D'OESTE;8;EE;44053;35028435;28435;CORIPHEU DE AZEVEDO MARQUES;MANOEL ASSUMPCAO VIEIRA;815;RUA;CENTRO;15735;0;17;36351113;36351428;E028435A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,87932968;-20,45311928;9 HORAS
2021;27259;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;587;ASPASIA;736;ASPASIA;8;EE;44190;35027259;27259;JOSE DOS SANTOS;JOSE GONCALVES VALENTIM;43;AVENIDA;CENTRO;15763;0;17;36641125;NULL;E027259A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,72518921;-20,15930939;9 HORAS
2021;30636;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;43;AURIFLAMA;191;AURIFLAMA;8;EE;44374;35030636;30636;MARIA PEREIRA DE BRITO BENETOLI PROFESSORA;JOSE BARBOSA;6053;RUA;JARDIM SAO JOSE;15350;0;17;34821164;34822232;E030636A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,54896927;-20,68611908;7 HORAS
2021;27170;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;574;DIRCE REIS;722;DIRCE REIS;8;EE;45040;35027170;27170;OSVALDO RAMOS;MONTEIRO LOBATO;2274;RUA;CENTRO;15715;0;17;36941118;NULL;E027170A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,60649872;-20,46489906;9 HORAS
2020;27108;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;142;DOLCINOPOLIS;290;DOLCINOPOLIS;8;EE;44073;35027108;27108;BAPTISTA DOLCI;ATILIO GONCALVES;1177;NULL;CENTRO;15740;0;17;36361145;36361182;E027108A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,51332903;-20,12350981;9 HORAS
2021;30752;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;189;GUZOLANDIA;337;GUZOLANDIA;8;EE;44428;35030752;30752;VANIR FERRERO MORAES PROFESSORA;JOAO CALEFI;340;RUA;CENTRO;15355;0;17;36371114;36371136;E030752A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,66255951;-20,6491394;7 HORAS
2020;27224;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;248;JALES;396;JALES;8;EE;43920;35027224;27224;ARTUR HORSTHUIS DOM;VINTE;2939;RUA;CENTRO;15700;118;17;36321624;36327268;E027224A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,54814911;-20,26338959;9 HORAS
2014;27261;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;248;JALES;396;JALES;8;EE;43915;35027261;27261;CARLOS DE ARNALDO SILVA PROFESSOR;DIRCE LIBANO DOS SANTOS;2856;RUA;JARDIM AMERICA;15703;76;17;36321456;36327269;E027261A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,5405;-20,2734;9 HORAS
2022;27145;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;248;JALES;396;JALES;8;EE;43916;35027145;27145;EUPHLY JALLES DOUTOR;DOIS;2714;RUA;JARDIM AMERICA;15703;104;17;36321287;36327267;E027145A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,54391098;-20,27173042;7 HORAS
2022;27285;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;248;JALES;396;JALES;8;EE;43921;35027285;27285;JUVENAL GIRALDELLI;OTAVIO GRAZIANI;1074;RUA;JARDIM OITI;15706;77;17;36321175;36327279;E027285A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,5603981;-20,27300072;7 HORAS
2022;906104;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;248;JALES;396;JALES;8;EE;70824;35906104;906104;ONELIA FAGGIONI MOREIRA PROFESSORA;SALUSTIANO PUPIM;708;AVENIDA;JARDIM SORAIA;15704;460;17;36324981;36327284;E906104A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,55369949;-20,28613091;7 HORAS
2022;49700;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;248;JALES;396;JALES;8;EE;62500;35049700;49700;SUELI DA SILVEIRA MARIN BATISTA PROFESSORA;NOVO HORIZONTE;3794;RUA;JARDIM ARAPUA;15707;148;17;36321287;36321625;E027145A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,55012894;-20,25651932;7 HORAS
2020;28332;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;291;MARINOPOLIS;439;MARINOPOLIS;8;EE;44099;35028332;28332;ANTONIO MARIN CRUZ;CEARA;168;NULL;CENTRO;15730;0;17;36951123;36951200;E028332A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,8207016;-20,44120026;9 HORAS
2020;27054;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;606;MESOPOLIS;755;MESOPOLIS;8;EE;44135;35027054;27054;ADELINO BERTANI;JOAO GONCALVES SIQUEIRA;1937;RUA;CENTRO;15748;0;17;36380201;36386119;E027054A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,6219902;-19,96529961;9 HORAS
2022;28320;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;608;NOVA CANAA PAULISTA;757;NOVA CANAA PAULISTA;8;EE;44182;35028320;28320;MARIA PILAR ORTEGA GARCIA PROFESSORA;CENTRAL;400;RUA;CENTRO;15773;0;17;36811128;36811165;E028320A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,94842911;-20,38442993;7 HORAS
2021;28344;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;352;PALMEIRA D'OESTE;500;PALMEIRA D'OESTE;8;EE;44131;35028344;28344;ORESTES FERREIRA DE TOLEDO;MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;4225;NULL;CENTRO;15720;0;17;36510310;36511327;E028344A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,76126862;-20,42061996;9 HORAS
2022;27194;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;360;PARANAPUA;508;PARANAPUA;8;EE;44136;35027194;27194;JOSE RIBEIRO PREFEITO;LUIZETE;2473;NULL;CENTRO;15745;0;17;36481131;36481154;E027194A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,58435822;-20,10427094;7 HORAS
2022;27182;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;612;PONTALINDA;761;PONTALINDA;8;EE;43918;35027182;27182;ZELIA DE LOURDES ZACCARELLI LOPES PROFESSORA;MANOEL NEO DE CARVALHO;1556;RUA;CENTRO;15718;0;17;36991102;36991197;E027182A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,52479935;-20,44199944;9 HORAS
2022;28381;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;445;RUBINEIA;593;RUBINEIA;8;EE;44157;35028381;28381;RUBENS DE OLIVEIRA CAMARGO ESCOLA ESTADUAL;GUIMARAES ROSA;40;AVENIDA;CENTRO;15790;0;17;36611125;36611219;E028381A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,99988174;-20,17061043;7 HORAS
2021;27112;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;457;SANTA ALBERTINA;605;SANTA ALBERTINA;8;EE;44162;35027112;27112;CARLOS CELSO LENARDUZZI;MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;SN;NULL;CENTRO;15750;0;17;36331269;36331515;E027112A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,72525024;-20,03554916;7 HORAS
2020;28393;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;461;SANTA CLARA D'OESTE;609;SANTA CLARA D'OESTE;8;EE;44196;35028393;28393;ANTONIO BEZERRA DE ARAUJO PREFEITO;PROFESSORA MARIA PARDINHO DE SOUZA CONCEICAO;410;AVENIDA;CENTRO;15785;0;17;36631110;36631217;E028393A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,9271698;-20,09437943;9 HORAS
2022;28400;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;466;SANTA FE DO SUL;614;SANTA FE DO SUL;8;EE;43903;35028400;28400;ITAEL DE MATTOS PROFESSOR;OITO;764;RUA;CENTRO;15775;0;17;36311295;36312342;E028400A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,92279816;-20,20896912;7 HORAS
2020;28289;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;472;SANTA RITA D'OESTE;620;SANTA RITA D'OESTE;8;EE;44163;35028289;28289;MARIA DAS DORES FERREIRA DA ROCHA PROFESSORA;THEODOMIRO ALVES CORREA;476;RUA;CENTRO;15780;0;17;36431106;36431299;E028289A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,82954788;-20,14448738;9 HORAS
2021;28290;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;476;SANTANA DA PONTE PENSA;624;SANTANA DA PONTE PENSA;8;EE;44164;35028290;28290;DOMINGOS DONATO RIVELLI;SANTANA;767;NULL;CENTRO;15765;0;17;36921124;36921202;E028290A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,79970169;-20,25419998;9 HORAS
2022;27066;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;490;SAO FRANCISCO;638;SAO FRANCISCO;8;EE;44165;35027066;27066;OSCAR ANTONIO DA COSTA;OSCAR ANTONIO DA COSTA;377;NULL;CENTRO;15710;0;17;36930207;36931120;E027066A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,69527054;-20,35786057;9 HORAS
2022;30582;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;619;SUZANAPOLIS;768;SUZANAPOLIS;8;EE;44475;35030582;30582;ERNESTO SCHIMIDT CORONEL;PRESIDENTE VARGAS;720;RUA;CENTRO;15380;0;18;37061241;37061290;E030582A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,02730179;-20,50094032;7 HORAS
2022;28319;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;548;TRES FRONTEIRAS;696;TRES FRONTEIRAS;8;EE;44180;35028319;28319;JOSE JOAQUIM DOS SANTOS PROFESSOR;ANA ROCHA DE OLIVEIRA;705;AVENIDA;CENTRO;15770;0;17;36911140;36911428;E028319A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,8846283;-20,2315197;7 HORAS
2021;27248;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;557;URANIA;705;URANIA;8;EE;44188;35027248;27248;AKIO SATORU PROFESSOR;FORTALEZA;549;AVENIDA;CENTRO;15760;0;17;36341224;36341246;E027248A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,6442337;-20,24104881;7 HORAS
2023;909993;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;557;URANIA;705;URANIA;8;EE;77267;35909993;909993;ELIDE APPARECIDA CARLOS PROFESSORA;BRASIL;93;AVENIDA;COHAB BENEDITO PINTO FERREIRA BRAGA;15760;0;17;36341466;36341504;E909993A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,64564133;-20,25259018;9 HORAS
2022;27212;1;1;ESTADUAL - SE;2;20703;20703;49;JALES;JALES;557;URANIA;705;URANIA;8;EE;44187;35027212;27212;JOSE TEIXEIRA DO AMARAL;BOA ESPERANCA;371;NULL;CENTRO;15760;0;17;36341242;36341592;E027212A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,64857864;-20,24284935;9 HORAS
2021;25860;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;53;BARIRI;201;BARIRI;8;EE;43769;35025860;25860;EPHIGENIA CARDOSO MACHADO FORTUNATO PROFESSORA;ANTONIO JOSE DA SILVA;603;AVENIDA;CENTRO;17250;73;14;36621083;36628100;E025860A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,73920059;-22,06996918;7 HORAS
2018;25975;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;54;BARRA BONITA;202;BARRA BONITA;8;EE;43733;35025975;25975;GERALDO PEREIRA DE BARROS DOUTOR;IVAN FLEURY MEIRELES;193;;VILA HABITACIONAL;17340;448;14;36410626;36423355;E025975A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,5509491;-22,49061012;9 HORAS
2022;26062;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;54;BARRA BONITA;202;BARRA BONITA;8;EE;43735;35026062;26062;LAURINDO BATTAIOLA;QUATORZE DE DEZEMBRO;176;;JARDIM VISTA ALEGRE;17340;104;14;36410625;36423377;E026062A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,55308533;-22,49589348;9 HORAS
2022;35836;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;54;BARRA BONITA;202;BARRA BONITA;8;EE;46451;35035836;35836;MARIA LUIZA FERREIRA ZAMBELLO PROFESSORA;LUDOVICO VICTORIO;2198;;NUCLEO HABITACIONAL DE BARRA BONITA;17340;430;14;36410381;36423400;E035836A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,54610443;-22,48868179;9 HORAS
2019;580065;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;69;BOCAINA;217;BOCAINA;8;EE;98576;35580065;580065;PROFESSORA NELLY COLLEONE RAVAGNOLLI;PROFA OLIVIA CAMPANHA AFFONSO DO AMARAL;233;RUA;RESIDENCIAL SANTANA;17247;208;14;36663020;57041899;NULL;1;URBANA;-48,52148819;-22,13385963;9 HORAS
2021;25756;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;74;BORACEIA;222;BORACEIA;8;EE;43772;35025756;25756;EDIR HELEN SGAVIOLI FACCIOLI PROFESSORA;ANTONIO DE FREITAS PEREIRA;213;;CENTRO;17270;19;14;32951260;32951515;E025756A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,77788162;-22,19396973;9 HORAS
2021;21805;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;80;BROTAS;228;BROTAS;8;EE;43181;35021805;21805;DINAH LUCIA BALESTRERO PROFESSORA;ANGELO DALLA DEA;415;AVENIDA;CENTRO;17380;0;14;36531119;36532755;E021805A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,12548065;-22,28244972;7 HORAS
2022;25768;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;141;DOIS CORREGOS;289;DOIS CORREGOS;8;EE;43773;35025768;25768;JOSE ALVES MIRA;TIRADENTES;644;RUA;CENTRO;17300;13;14;36521233;36525959;E025768A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,38280106;-22,36949921;9 HORAS
2023;9554;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;200;IGARACU DO TIETE;348;IGARACU DO TIETE;8;EE;35811;35009554;9554;FAZENDA VISTA ALEGRE;MARIA SALVE FERRAZ;30;NULL;CONJUNTO HABITACIONAL ALFREDO FERNANDES;17354;120;14;36443006;NULL;E009554A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,56010818;-22,52611923;9 HORAS
2021;900023;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;62665;35900023;900023;ALVARO FRAGA MOREIRA;HUMBERTO FABRIS;SN;RUA;JARDIM CAROLINA;17207;640;14;36228466;36266556;E900023A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,56412125;-22,27930069;9 HORAS
2014;496376;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;97187;35496376;496376;ANA FRANCO DA ROCHA BRANDO PROFA;QUINZINHO DOUTOR;754;AVENIDA;CHACARA PECCIOLI;17210;110;14;36262070;36266226;E496376A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,53890991;-22,30164909;9 HORAS
2019;25811;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;43762;35025811;25811;CAETANO LOURENCO DE CAMARGO;CONEGO ANSELMO VALVEKENS;SN;RUA;CENTRO;17201;250;14;36221233;36251155;E025811A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,55221939;-22,2956295;9 HORAS
2021;25835;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;43754;35025835;25835;DOMINGOS DE MAGALHAES DOUTOR;TULLIO ESPINDOLA DE CASTRO;SN;;CENTRO;17202;270;14;36225455;36251414;E025835A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,56129837;-22,29109955;9 HORAS
2021;909300;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;77174;35909300;909300;JOSE NICOLAU PIRAGINE PROFESSOR;BITENCOURT MARECHAL;1455;RUA;VILA NOVA;17202;160;14;36228584;36265533;E909300A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,56464005;-22,30231094;7 HORAS
2021;25847;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;43758;35025847;25847;LOPES RODRIGUES DOUTOR;DOUTOR LOPES RODRIGUES;SN;PRACA;CHACARA BRAZ MIRAGLIA;17210;41;14;36223998;36251020;E025847A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,54994965;-22,28931046;7 HORAS
2021;25616;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;43760;35025616;25616;PRADO MAJOR;LOURENCO PRADO;503;RUA;CENTRO;17201;0;14;36224466;36265515;E025616A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,55799866;-22,29450035;9 HORAS
2021;25636;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;253;JAU;401;JAU;8;EE;43763;35025636;25636;TULLIO ESPINDOLA DE CASTRO PROFESSOR;ZEZINHO MAGALHAES;SN;AVENIDA;VILA NOVA;17202;170;14;36221786;36265522;E025636A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,57075119;-22,29301071;9 HORAS
2021;44040;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;280;MACATUBA;428;MACATUBA;8;EE;58716;35044040;44040;FANNY ALTAFIM MACIEL PROFESSORA;URUGUAI;558;;NUCLEO HABITACIONAL ANTONIO LORENZETTI;17290;572;14;32681410;32681751;E044040A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,71678925;-22,51984024;9 HORAS
2023;26050;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;280;MACATUBA;428;MACATUBA;8;EE;43744;35026050;26050;FERNANDO VALEZI;CORONEL VIRGILIO ROCHA;2236;;CENTRO;17290;13;14;32681260;32681875;E026050A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,71141815;-22,50338936;9 HORAS
2021;920587;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;280;MACATUBA;428;MACATUBA;8;EE;17579;35920587;920587;OSMAR FRANCISCO DA CONCEICAO DOUTOR;SALVADOR MARIANO PONTES;160;;JARDIM PLANALTO;17293;42;14;32681420;32681846;E920587A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,72532654;-22,51745224;9 HORAS
2019;38027;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;367;PEDERNEIRAS;515;PEDERNEIRAS;8;EE;46448;35038027;38027;ALVA FABRI MIRANDA PROFESSORA;JOSUE DE ALMEIDA FRANCO;O 869;;NUCLEO HABITACIONAL MICHEL NEME;17280;820;14;32841923;NULL;E038027A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,79151917;-22,34250069;9 HORAS
2021;25665;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;367;PEDERNEIRAS;515;PEDERNEIRAS;8;EE;43780;35025665;25665;ANCHIETA;FELIPE LEBEIS DE AGUIAR;L 121;;VILA RUIZ;17284;64;14;32523825;32841552;E025665A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,77116776;-22,35066795;9 HORAS
2019;917680;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;367;PEDERNEIRAS;515;PEDERNEIRAS;8;EE;1586;35917680;917680;ESMERALDA LEONOR FURLANI CALAF PROFESSORA;JOAO DELLA COLETA;L2210;;NUCLEO HABITACIONAL DONA LEONOR MENDES DE BARROS;17284;460;14;32845899;32845911;E917680A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,75669861;-22,34720039;9 HORAS
2020;47533;1;1;ESTADUAL - SE;2;20602;20602;50;JAU;JAU;367;PEDERNEIRAS;515;PEDERNEIRAS;8;EE;60940;35047533;47533;JOAO CHAMMAS COMENDADOR;COMENDADOR JOAO CHAMAS;S672;;CONJUNTO HABITACIONAL DOUTOR ANTONIO DE CONTI;17282;530;14;32522666;32523828;E047533A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,77333069;-22,3707695;9 HORAS
